C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_35_573.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_35_573.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_35_573.jpg, 0, 0, 0, 7.958608E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_35_676.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_35_676.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_35_676.jpg, 0, 0, 0, 7.907479E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_35_778.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_35_778.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_35_778.jpg, 0, 0, 0, 7.803932E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_35_879.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_35_879.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_35_879.jpg, 0, 0, 0, 7.936401E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_35_979.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_35_979.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_35_979.jpg, 0, 0, 0, 7.760375E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_081.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_081.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_081.jpg, 0, 0, 0, 7.880381E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_183.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_183.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_183.jpg, 0, 0, 0, 7.778755E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_285.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_285.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_285.jpg, 0, 0, 0, 7.810276E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_391.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_391.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_391.jpg, 0, 0, 0, 7.841923E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_494.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_494.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_494.jpg, 0, 0, 0, 7.843811E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_595.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_595.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_595.jpg, 0, 0, 0, 7.943126E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_701.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_701.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_701.jpg, 0, 0, 0, 7.818745E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_803.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_803.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_803.jpg, 0, 0, 0, 7.78309E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_36_906.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_36_906.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_36_906.jpg, 0, 0, 0, 7.808171E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_007.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_007.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_007.jpg, 0, 0, 0, 7.911365E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_109.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_109.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_109.jpg, 0, 0, 0, 7.804753E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_211.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_211.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_211.jpg, 0, 0, 0, 7.796045E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_311.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_311.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_311.jpg, 0, 0, 0, 8.055894E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_414.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_414.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_414.jpg, 0, 0, 0, 7.773872E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_515.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_515.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_515.jpg, 0, 0, 0, 7.805742E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_621.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_621.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_621.jpg, 0, 0, 0, 7.87053E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_727.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_727.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_727.jpg, 0, 0, 0, 8.064082E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_829.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_829.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_829.jpg, 0, 0, 0, 8.020783E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_37_934.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_37_934.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_37_934.jpg, 0, 0, 0, 7.990994E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_036.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_036.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_036.jpg, 0, 0, 0, 7.782093E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_144.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_144.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_144.jpg, 0, 0, 0, 7.793837E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_245.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_245.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_245.jpg, 0, 0, 0, 7.774841E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_349.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_349.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_349.jpg, 0, 0, 0, 7.811359E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_452.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_452.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_452.jpg, 0, 0, 0, 7.782015E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_554.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_554.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_554.jpg, 0, 0, 0, 7.903828E-05
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_657.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_657.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_657.jpg, 0, 0.0224145, 0, 0.001258045
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_761.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_761.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_761.jpg, -0.0500658, 0.3320205, 0, 0.2481555
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_862.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_862.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_862.jpg, -0.3546048, 0.6365596, 0, 0.8231302
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_38_965.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_38_965.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_38_965.jpg, -0.6452019, 0.9271567, 0, 1.778561
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_068.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_068.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_068.jpg, -0.9509177, 1, 0, 2.902895
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_172.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_172.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_172.jpg, -0.9789109, 1, 0, 4.018944
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_274.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_274.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_274.jpg, -0.6807848, 1, 0, 5.184446
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_378.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_378.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_378.jpg, -0.3226549, 1, 0, 6.581927
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_481.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_481.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_481.jpg, -0.01466534, 1, 0, 7.718291
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_584.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_584.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_584.jpg, 0, 1, 0, 8.844286
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_686.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_686.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_686.jpg, 0, 1, 0, 9.962841
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_789.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_789.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_789.jpg, -0.2883552, 1, 0, 11.04564
C:\Users\aliza\OneDrive\Desktop\Data\IMG\center_2023_12_09_21_49_39_891.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\left_2023_12_09_21_49_39_891.jpg, C:\Users\aliza\OneDrive\Desktop\Data\IMG\right_2023_12_09_21_49_39_891.jpg, -0.3146526, 1, 0, 11.86328
